2021,BCS,89,2021BCS0089,,,12-10-2003,2003-10-12
2021,BCS,90,2021BCS0090,,,1-9-2003,2003-09-01
2021,BCS,91,2021BCS0091,,,15-5-2004,2004-05-15
2021,BCS,92,2021BCS0092,,,30-4-2004,2004-04-30
2021,BCS,93,2021BCS0093,,,10-11-2003,2003-11-10
2021,BCS,94,2021BCS0094,,,5-6-2004,2004-06-05
2021,BCS,95,2021BCS0095,,,28-8-2003,2003-08-28
2021,BCS,96,2021BCS0096,,,10-3-2003,2003-03-10
2021,BCS,97,2021BCS0097,,,18-12-2002,2002-12-18
2021,BCS,98,2021BCS0098,,,15-6-2004,2004-06-15
2021,BCS,99,2021BCS0099,,,10-3-2004,2004-03-10
2021,BCS,100,2021BCS0100,,,11-5-2003,2003-05-11
2021,BCS,101,2021BCS0101,,,13-5-2002,2002-05-13
2021,BCS,102,2021BCS0102,,,20-2-2002,2002-02-20
2021,BCS,103,2021BCS0103,,,28-9-2004,2004-09-28
2021,BCS,104,2021BCS0104,,,30-6-2003,2003-06-30
2021,BCS,105,2021BCS0105,,,25-3-2002,2002-03-25
2021,BCS,106,2021BCS0106,,,6-11-2003,2003-11-06
2021,BCS,107,2021BCS0107,,,28-2-2003,2003-02-28
2021,BCS,108,2021BCS0108,,,23-8-2002,2002-08-23
2021,BCS,109,2021BCS0109,,,12-2-2003,2003-02-12
2021,BCS,110,2021BCS0110,,,15-9-2003,2003-09-15
2021,BCS,111,2021BCS0111,,,2-3-2003,2003-03-02
2021,BCS,112,2021BCS0112,,,12-9-2001,2001-09-12
2021,BCS,114,2021BCS0114,,,10-3-2004,2004-03-10
2021,BCS,115,2021BCS0115,,,19-12-2003,2003-12-19
2021,BCS,116,2021BCS0116,,,8-4-2003,2003-04-08
2021,BCS,117,2021BCS0117,,,7-5-2003,2003-05-07
2021,BCS,118,2021BCS0118,,,11-10-2004,2004-10-11
2021,BCS,119,2021BCS0119,,,15-11-2002,2002-11-15
2021,BCS,120,2021BCS0120,,,19-10-2002,2002-10-19
2021,BCS,121,2021BCS0121,,,17-11-2003,2003-11-17
2021,BCS,122,2021BCS0122,,,5-1-2003,2003-01-05
2021,BCS,123,2021BCS0123,,,1-11-2003,2003-11-01
2021,BCS,124,2021BCS0124,,,24-12-2003,2003-12-24
2021,BCS,125,2021BCS0125,,,30-8-2003,2003-08-30
2021,BCS,126,2021BCS0126,,,13-9-2003,2003-09-13
2021,BCS,127,2021BCS0127,,,5-3-2004,2004-03-05
2021,BCS,128,2021BCS0128,,,26-6-2003,2003-06-26
2021,BCS,129,2021BCS0129,,,1-11-2002,2002-11-01
2021,BCS,130,2021BCS0130,,,5-6-2003,2003-06-05
2021,BCS,131,2021BCS0131,,,4-9-2003,2003-09-04
2021,BCS,132,2021BCS0132,,,4-5-2002,2002-05-04
2021,BCS,134,2021BCS0134,,,7-3-2002,2002-03-07
2021,BCS,135,2021BCS0135,,,10-8-2003,2003-08-10
2021,BCS,136,2021BCS0136,,,5-9-2001,2001-09-05
2021,BCS,137,2021BCS0137,,,21-5-2004,2004-05-21
